codigo_dane,tratamiento,edad,sexo,EGRA_Total,EGMA_Total,CSL_pct_correctas,DPSS_pct_correctas,LP_pct_correctas,CL_pct_correctas,miss_num_pct_correctas,comp_mat_op_pct_correctas,sums_pct_correctas,substract_pct_correctas,mult_div_pct_correctas,res_problems_pct_correctas,ruralidad,pdet,tei_nivel_pre,matricula_pre,pct_jornada_completa,composicion_grados,zona_C,zona_D,zona_E,tiene_tei_slope,tei_slope_pre,zona_ptafi
208573000072,1,12,1,65.91499999999999,73.03666666666666,38.33,72,53.33,100.0,70,70,96,88.89,80,33.33,1.0,0.0,99.37625004866295,526.0,0.0,4.0,False,False,False,1,0.8621434479534713,A
119001003981,1,9,1,50.995000000000005,60.08666666666667,11.67,82,43.64,66.67,60,60,72,51.85,50,66.67,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
244430001635,1,9,1,44.00749999999999,84.38333333333334,35.0,58,49.7,33.33,80,60,100,96.3,70,100.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
125126000232,0,9,2,35.19,57.47,21.67,50,35.76,33.33,80,50,60,48.15,40,66.67,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
208573000072,1,9,1,37.355000000000004,85.765,31.67,42,42.42,33.33,90,60,92,92.59,80,100.0,1.0,0.0,99.37625004866295,526.0,0.0,4.0,False,False,False,1,0.8621434479534713,A
208573000072,1,10,2,40.8625,46.135,20.0,68,25.45,50.0,40,40,32,81.48,50,33.33,1.0,0.0,99.37625004866295,526.0,0.0,4.0,False,False,False,1,0.8621434479534713,A
244430001635,1,9,1,52.7625,70.32000000000001,18.33,100,59.39,33.33,80,40,76,92.59,50,83.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,10,1,46.78,76.605,11.67,90,52.12,33.33,60,40,100,96.3,80,83.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,9,2,58.985,67.21,16.67,82,53.94,83.33,90,40,64,59.26,50,100.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
166001002215,1,10,2,2.0825,1.9016666666666666,8.33,0,0.0,0.0,0,0,4,7.41,0,0.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
166001002215,1,9,1,40.985,23.395,10.0,70,33.94,50.0,50,10,40,3.7,20,16.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
244430001635,1,10,2,74.7575,86.66666666666667,50.0,96,69.7,83.33,60,80,100,100.0,80,100.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,9,1,80.0,74.22166666666666,46.67,100,73.33,100.0,80,40,92,100.0,50,83.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
366001000670,0,8,1,64.75,71.97500000000001,38.33,94,60.0,66.67,80,90,100,51.85,60,50.0,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
376563001844,0,9,1,70.16499999999999,84.08666666666666,23.33,94,80.0,83.33,80,80,96,85.19,80,83.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
166001002215,1,9,1,63.82000000000001,86.72833333333334,30.0,98,60.61,66.67,80,70,100,70.37,100,100.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
376563001844,0,9,1,67.91000000000001,87.11166666666668,36.67,98,70.3,66.67,100,90,96,66.67,70,100.0,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
176563000032,1,8,2,35.44,35.705000000000005,23.33,36,15.76,66.67,40,10,52,55.56,40,16.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
119548000251,0,9,2,29.925,67.96333333333332,0.0,60,43.03,16.67,80,50,100,77.78,50,50.0,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
119001003981,1,9,1,48.82000000000001,51.13666666666666,16.67,58,53.94,66.67,70,60,72,48.15,40,16.67,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
168001000525,1,10,1,55.82000000000001,91.43166666666667,36.67,66,53.94,66.67,90,80,96,92.59,90,100.0,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
244430001635,1,11,2,60.9675,67.53166666666667,13.33,86,61.21,83.33,70,50,100,85.19,50,50.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,10,1,62.7875,62.27166666666667,10.0,86,55.15,100.0,70,40,84,62.96,50,66.67,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
366001000670,0,9,2,73.8275,68.66666666666667,31.67,100,63.64,100.0,100,40,92,66.67,80,33.33,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
395001800056,0,8,1,63.144999999999996,71.38166666666666,21.67,80,50.91,100.0,80,60,92,62.96,50,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
376001030965,0,9,2,68.66499999999999,58.91333333333333,83.33,68,40.0,83.33,70,60,92,48.15,50,33.33,0.0,0.0,95.16745953355236,651.0,0.0,4.0,False,True,False,0,,D
325754004238,0,8,2,67.925,63.605,36.67,82,69.7,83.33,90,40,72,62.96,50,66.67,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
119001003981,1,9,2,45.787499999999994,43.82666666666666,13.33,48,55.15,66.67,50,50,60,29.63,40,33.33,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
166001002215,1,9,1,48.332499999999996,65.59333333333333,0.0,70,40.0,83.33,80,70,88,55.56,50,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
244430001635,1,9,2,60.44499999999999,46.75333333333333,25.0,88,45.45,83.33,40,20,52,51.85,50,66.67,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
125126000232,0,9,1,77.195,64.09833333333333,23.33,100,85.45,100.0,70,60,92,59.26,70,33.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
325754004238,0,9,2,35.9525,39.59166666666667,23.33,22,48.48,50.0,40,40,52,22.22,50,33.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
195001001111,1,9,2,68.575,64.64166666666667,23.33,84,83.64,83.33,80,70,96,51.85,40,50.0,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
366001000670,0,9,1,54.795,73.235,28.33,86,38.18,66.67,90,70,72,40.74,100,66.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
176563000032,1,9,2,60.5225,56.92666666666667,18.33,98,75.76,50.0,60,60,76,55.56,40,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
166001002215,1,8,1,58.22749999999999,79.33333333333333,0.0,92,57.58,83.33,90,90,96,100.0,50,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176001043791,1,9,2,55.6275,60.10999999999999,85.0,36,18.18,83.33,60,70,84,33.33,80,33.33,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
325754004238,0,8,2,61.129999999999995,48.419999999999995,15.0,98,64.85,66.67,90,10,52,51.85,20,66.67,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
244430001635,1,9,2,71.9325,95.86500000000001,21.67,100,66.06,100.0,100,100,100,85.19,90,100.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
325754004238,0,8,2,88.925,76.64166666666667,90.0,96,69.7,100.0,70,60,88,51.85,90,100.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
395001800056,0,9,2,66.13,83.765,31.67,88,44.85,100.0,100,80,100,59.26,80,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
325754004238,0,9,1,70.27,76.72833333333334,43.33,92,62.42,83.33,40,70,100,70.37,80,100.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,2,58.040000000000006,45.406666666666666,21.67,82,61.82,66.67,70,50,28,44.44,30,50.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,1,76.25,87.22166666666668,25.0,100,80.0,100.0,90,80,100,100.0,70,83.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
119001003981,1,10,1,18.4925,10.518333333333333,18.33,2,3.64,50.0,30,0,12,11.11,10,0.0,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
325754004238,0,8,1,69.2875,93.29666666666667,40.0,92,61.82,83.33,100,90,92,77.78,100,100.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,8,1,67.09,68.22333333333334,53.33,62,69.7,83.33,80,50,96,66.67,50,66.67,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,2,51.4725,54.35833333333333,16.67,68,54.55,66.67,50,60,68,48.15,50,50.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
366001000670,0,8,2,71.97,61.333333333333336,56.67,70,61.21,100.0,100,50,48,33.33,70,66.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
344430001176,0,9,2,50.082499999999996,84.87666666666668,8.33,62,46.67,83.33,90,80,100,92.59,80,66.67,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
168001001921,0,9,2,62.075,69.63,23.33,88,36.97,100.0,90,50,100,77.78,50,50.0,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
366001000670,0,8,2,55.03,75.865,43.33,78,32.12,66.67,90,80,100,85.19,50,50.0,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
119001001474,0,8,2,72.8325,77.85166666666666,20.0,88,100.0,83.33,90,60,96,77.78,60,83.33,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
344430001176,0,9,2,66.53,84.14833333333333,0.0,94,72.12,100.0,100,80,76,88.89,60,100.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
344430001176,0,9,2,55.00749999999999,59.715,21.67,72,43.03,83.33,60,40,92,62.96,70,33.33,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
366001000670,0,8,1,68.0975,50.1,8.33,98,66.06,100.0,100,40,68,25.93,50,16.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
344430001176,0,9,2,66.1375,90.0,0.0,90,74.55,100.0,90,70,100,100.0,80,100.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
176001043791,1,9,1,50.8625,49.568333333333335,13.33,78,45.45,66.67,70,40,80,40.74,50,16.67,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
366001000670,0,8,2,45.0225,53.61833333333333,18.33,66,29.09,66.67,100,70,48,37.04,50,16.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
119001001474,0,8,2,42.4975,94.71666666666665,23.33,60,53.33,33.33,90,90,92,96.3,100,100.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
119001001474,0,9,2,33.5075,76.815,15.0,26,43.03,50.0,80,70,72,55.56,100,83.33,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
344430001176,0,9,2,73.295,90.555,31.67,100,78.18,83.33,90,80,100,100.0,90,83.33,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
119001001474,0,8,2,63.7775,67.395,18.33,88,65.45,83.33,80,70,84,70.37,50,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
344430001176,0,8,1,49.09,77.22166666666666,0.0,100,63.03,33.33,80,50,100,100.0,50,83.33,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
195001001111,1,8,1,78.6125,73.33333333333333,68.33,84,78.79,83.33,80,90,100,66.67,70,33.33,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
119001003981,1,9,2,36.9025,61.76499999999999,8.33,52,20.61,66.67,70,50,48,59.26,60,83.33,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
244430001635,1,8,2,55.1525,75.59333333333333,0.0,100,53.94,66.67,100,40,88,88.89,70,66.67,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,9,1,38.485,65.56833333333334,0.0,80,40.61,33.33,90,60,96,40.74,40,66.67,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
119548000251,0,9,1,55.197500000000005,89.53166666666668,23.33,72,58.79,66.67,90,70,92,85.19,100,100.0,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
376001030965,0,8,2,39.7975,66.705,21.67,56,31.52,50.0,70,70,88,55.56,50,66.67,0.0,0.0,95.16745953355236,651.0,0.0,4.0,False,True,False,0,,D
344430001176,0,9,2,54.28,67.53,8.33,90,52.12,66.67,90,70,100,51.85,60,33.33,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
344430001176,0,8,1,48.68,76.91333333333333,23.33,62,26.06,83.33,100,80,100,48.15,50,83.33,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
366001000670,0,9,2,52.1825,72.46833333333333,10.0,96,52.73,50.0,0,90,100,81.48,80,83.33,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
166001002215,1,8,2,57.417500000000004,55.92666666666667,25.0,78,60.0,66.67,70,50,80,55.56,30,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
119001001474,0,8,2,48.6525,77.11166666666666,23.33,64,40.61,66.67,80,90,96,66.67,80,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
376563001844,0,8,2,61.537499999999994,44.038333333333334,18.33,96,81.82,50.0,50,50,52,55.56,40,16.67,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,8,2,62.5975,69.48166666666667,55.0,96,66.06,33.33,90,70,88,55.56,30,83.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
344430001176,0,8,2,53.7275,72.11166666666666,23.33,54,37.58,100.0,80,40,96,66.67,100,50.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
119548000014,1,9,2,55.5925,43.025,6.67,96,69.7,50.0,30,70,60,48.15,50,0.0,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
166001002215,1,8,1,45.985,51.678333333333335,10.0,90,33.94,50.0,50,40,96,40.74,50,33.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
119001001474,0,9,2,56.69499999999999,80.67833333333333,20.0,78,45.45,83.33,80,70,100,74.07,60,100.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
119001003981,1,8,2,43.790000000000006,55.92666666666667,26.67,40,41.82,66.67,60,30,100,55.56,40,50.0,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
395001800056,0,8,1,76.195,82.79,43.33,96,65.45,100.0,90,70,96,74.07,100,66.67,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
125754002066,1,8,2,67.41,70.18499999999999,43.33,96,63.64,66.67,80,70,100,77.78,60,33.33,0.0,0.0,96.69445516527318,3021.0,0.0,4.0,True,False,False,1,-0.7963177379537711,C
176563000032,1,8,1,62.1825,85.0,50.0,96,52.73,50.0,90,90,100,66.67,80,83.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,69.23500000000001,58.655,51.67,78,47.27,100.0,90,70,76,59.26,40,16.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,1,54.879999999999995,61.778333333333336,20.0,88,44.85,66.67,80,50,84,66.67,40,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,73.53,74.27166666666666,30.0,92,72.12,100.0,80,70,96,62.96,70,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,63.24250000000001,75.655,46.67,86,36.97,83.33,90,70,68,59.26,100,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,63.96249999999999,52.705000000000005,68.33,76,44.85,66.67,70,60,64,55.56,50,16.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
376563001844,0,9,1,48.88,50.815,26.67,44,24.85,100.0,50,60,56,55.56,50,33.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
225126000288,1,9,1,51.78,35.0,71.67,60,25.45,50.0,40,10,60,33.33,50,16.67,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
395001800056,0,9,2,24.1675,42.25833333333333,20.0,40,20.0,16.67,60,20,28,22.22,40,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
176563000032,1,8,1,42.6125,83.66666666666667,18.33,70,32.12,50.0,90,80,92,100.0,90,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,42.302499999999995,61.431666666666665,26.67,68,41.21,33.33,80,60,96,59.26,40,33.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,81.4375,71.98833333333333,80.0,100,62.42,83.33,80,80,96,59.26,50,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,84.825,79.28333333333333,91.67,94,70.3,83.33,90,70,72,70.37,90,83.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,2,60.66499999999999,70.09833333333333,20.0,96,93.33,33.33,80,60,88,59.26,50,83.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,8,1,40.66,68.17333333333333,31.67,64,50.3,16.67,60,70,92,70.37,50,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,9,2,67.75,71.98833333333333,41.67,86,60.0,83.33,70,60,96,59.26,80,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
168001001921,0,8,1,32.870000000000005,63.16,8.33,58,48.48,16.67,80,40,96,62.96,50,50.0,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
119001003981,1,9,1,45.03,85.025,10.0,68,52.12,50.0,90,80,92,81.48,100,66.67,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
119001003981,1,9,1,46.9925,48.876666666666665,31.67,56,50.3,50.0,80,60,64,59.26,30,0.0,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
225126000288,1,9,2,58.735,84.54333333333334,35.0,66,33.94,100.0,90,70,88,59.26,100,100.0,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
119001003981,1,9,2,31.645,63.27166666666667,11.67,44,37.58,33.33,90,60,100,62.96,50,16.67,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
176563000032,1,9,2,66.6525,65.49333333333333,36.67,86,60.61,83.33,70,60,100,62.96,50,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
176563000032,1,9,2,47.2275,68.185,43.33,58,37.58,50.0,80,70,68,44.44,80,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
376563001844,0,8,1,35.212500000000006,48.285,20.0,36,18.18,66.67,70,40,76,37.04,50,16.67,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
119001001474,0,9,2,60.8425,84.075,11.67,82,49.7,100.0,90,90,100,77.78,80,66.67,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
176563000032,1,8,1,68.145,75.55666666666667,65.0,100,57.58,50.0,80,80,100,66.67,60,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
225126000288,1,9,1,60.13,44.0,15.0,74,51.52,100.0,70,50,64,33.33,30,16.67,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
125754002066,1,9,2,56.44499999999999,78.11166666666666,25.0,72,45.45,83.33,80,60,92,66.67,70,100.0,0.0,0.0,96.69445516527318,3021.0,0.0,4.0,True,False,False,1,-0.7963177379537711,C
344430001176,0,8,2,65.91,88.33333333333333,0.0,100,63.64,100.0,90,80,100,100.0,60,100.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
244430001635,1,8,2,47.6375,74.44500000000001,16.67,66,74.55,33.33,90,40,100,100.0,50,66.67,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
176563000032,1,8,2,44.120000000000005,71.66666666666667,30.0,68,28.48,50.0,80,70,80,66.67,50,83.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
119548000251,0,8,2,36.6075,64.33333333333333,10.0,34,35.76,66.67,70,40,76,66.67,50,83.33,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
344430001176,0,8,2,64.2425,87.09833333333334,0.0,100,56.97,100.0,100,60,100,92.59,70,100.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
344430001176,0,8,1,56.47,76.49333333333333,23.33,98,54.55,50.0,60,70,96,62.96,70,100.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
244430001635,1,9,1,52.955,82.22166666666666,0.0,100,61.82,50.0,80,40,100,100.0,90,83.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,9,2,75.3025,88.33333333333333,20.0,100,81.21,100.0,80,70,100,100.0,80,100.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,9,2,59.0525,86.54333333333334,8.33,100,27.88,100.0,90,80,100,92.59,90,66.67,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
344430001176,0,8,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
344430001176,0,8,2,67.27250000000001,55.56666666666666,40.0,100,62.42,66.67,40,40,96,74.07,50,33.33,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
244430001635,1,9,2,45.832499999999996,42.196666666666665,0.0,100,33.33,50.0,30,30,68,51.85,40,33.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
225126000288,1,9,1,57.015,70.16,20.0,92,66.06,50.0,80,80,68,62.96,30,100.0,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
125126000232,0,9,1,63.71249999999999,95.24666666666667,20.0,80,71.52,83.33,100,90,100,81.48,100,100.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,9,1,70.56,71.91333333333333,30.0,98,70.91,83.33,90,80,80,48.15,50,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,9,2,70.1725,74.33333333333333,38.33,96,63.03,83.33,80,60,76,66.67,80,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
225126000288,1,9,1,62.2125,84.38166666666666,33.33,64,51.52,100.0,100,70,100,62.96,90,83.33,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
376563001844,0,9,1,39.69,52.57999999999999,31.67,38,22.42,66.67,60,50,64,48.15,60,33.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
125126000232,0,9,2,63.917500000000004,63.91333333333333,35.0,94,60.0,66.67,80,40,72,48.15,60,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,8,2,65.53,93.53166666666668,20.0,90,52.12,100.0,90,90,96,85.19,100,100.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
225126000288,1,9,2,63.8925,51.92666666666667,43.33,78,50.91,83.33,50,40,56,55.56,60,50.0,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
125126000232,0,9,2,63.81,91.11166666666668,21.67,86,64.24,83.33,100,90,100,66.67,90,100.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,9,2,65.7425,68.82666666666667,20.0,86,56.97,100.0,80,50,60,62.96,60,100.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
166001002215,1,9,1,60.9075,63.76499999999999,10.0,100,50.3,83.33,40,90,100,59.26,60,33.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
225126000288,1,8,1,57.62,64.11166666666666,33.33,62,35.15,100.0,60,50,68,66.67,40,100.0,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
125126000232,0,9,2,57.644999999999996,82.53,15.0,98,50.91,66.67,90,70,100,51.85,100,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,9,2,70.58999999999999,76.62833333333333,33.33,96,69.7,83.33,90,70,92,44.44,80,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,8,2,59.917500000000004,73.51833333333333,28.33,98,46.67,66.67,70,50,100,77.78,60,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
176563000032,1,9,1,62.0625,75.26,36.67,94,50.91,66.67,100,80,96,55.56,70,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
