locationEstudiante,locationSede,codigo_dane,tratamiento,par_id,pionero,edad,sexo,zona,ruralidad,pdet,zona_ptafi,tei_nivel_pre,tei_slope_pre,matricula_pre,num_jornadas,pct_jornada_completa,composicion_grados,CSL_total_correctas,CSL_pct_correctas,DPSS_total_correctas,DPSS_pct_correctas,LP_total_correctas,LP_pct_correctas,CL_total_correctas,CL_pct_correctas,miss_num_total_correctas,miss_num_pct_correctas,comp_mat_op_total_correctas,comp_mat_op_pct_correctas,sums_total_correctas,sums_pct_correctas,substract_total_correctas,substract_pct_correctas,mult_div_total_correctas,mult_div_pct_correctas,res_problems_total_correctas,res_problems_pct_correctas
83083706,176001043791,176001043791,1,1.0,1.0,8,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,10,16.67,45,90,61,36.97,3,50.0,4,40,6,60,18,72,15,55.56,8,80,3,50.0
83084590,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,17,28.33,40,80,85,51.52,2,33.33,7,70,2,20,11,44,11,40.74,2,20,1,16.67
83086596,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,10,16.67,34,68,33,20.0,3,50.0,3,30,0,0,25,100,13,48.15,3,30,2,33.33
83088585,344430001176,344430001176,0,3.0,0.0,9,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,11,18.33,46,92,109,66.06,4,66.67,8,80,4,40,22,88,22,81.48,6,60,5,83.33
83088645,176001043791,176001043791,1,1.0,1.0,8,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,0,0.0,29,58,67,40.61,3,50.0,8,80,7,70,21,84,18,66.67,6,60,2,33.33
83088678,176001043791,176001043791,1,1.0,1.0,9,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,0,0.0,48,96,103,62.42,4,66.67,8,80,7,70,25,100,16,59.26,5,50,4,66.67
83088696,176001043791,176001043791,1,1.0,1.0,9,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,13,21.67,48,96,116,70.3,3,50.0,8,80,9,90,25,100,24,88.89,5,50,4,66.67
83091122,225126000288,225126000288,1,9.0,0.0,8,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,22,36.67,49,98,88,53.33,5,83.33,9,90,10,100,25,100,17,62.96,7,70,6,100.0
83103409,176001043791,176001043791,1,1.0,1.0,9,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,14,23.33,33,66,48,29.09,5,83.33,4,40,8,80,25,100,15,55.56,6,60,4,66.67
83105280,119001003981,119001003981,1,5.0,0.0,9,1,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,13,21.67,29,58,77,46.67,4,66.67,7,70,7,70,25,100,14,51.85,5,50,2,33.33
83105930,125126000232,125126000232,0,9.0,0.0,9,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,5,8.33,47,94,98,59.39,5,83.33,9,90,6,60,23,92,15,55.56,8,80,3,50.0
83107532,119548000014,119548000014,1,2.0,0.0,9,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,9,15.0,43,86,102,61.82,3,50.0,8,80,5,50,23,92,21,77.78,6,60,3,50.0
83107652,119001003981,119001003981,1,5.0,0.0,9,2,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,10,16.67,27,54,71,43.03,3,50.0,8,80,7,70,25,100,18,66.67,5,50,2,33.33
83110881,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,7,11.67,0,0,0,0.0,0,0.0,0,0,0,0,10,40,0,0.0,0,0,1,16.67
83112686,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,5,8.33,30,60,62,37.58,3,50.0,8,80,7,70,17,68,19,70.37,5,50,4,66.67
83127992,125126000232,125126000232,0,9.0,0.0,9,2,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,15,25.0,27,54,51,30.91,4,66.67,10,100,6,60,15,60,13,48.15,9,90,6,100.0
83143898,119548000014,119548000014,1,2.0,0.0,8,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,5,8.33,25,50,66,40.0,2,33.33,8,80,4,40,18,72,4,14.81,5,50,2,33.33
83147000,119001003981,119001003981,1,5.0,0.0,9,2,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,15,25.0,34,68,51,30.91,0,0.0,0,0,1,10,11,44,15,55.56,0,0,1,16.67
83147081,376001030965,376001030965,0,1.0,1.0,8,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,9,15.0,46,92,105,63.64,5,83.33,5,50,3,30,23,92,21,77.78,4,40,3,50.0
83147087,119001003981,119001003981,1,5.0,0.0,8,2,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,11,18.33,42,84,77,46.67,1,16.67,8,80,7,70,16,64,14,51.85,4,40,2,33.33
83149591,125126000232,125126000232,0,9.0,0.0,9,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,14,23.33,42,84,111,67.27,3,50.0,10,100,8,80,24,96,18,66.67,6,60,5,83.33
83151956,376001030965,376001030965,0,1.0,1.0,9,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,0,0.0,48,96,101,61.21,6,100.0,6,60,8,80,25,100,17,62.96,6,60,6,100.0
83161453,125126000232,125126000232,0,9.0,0.0,9,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,10,16.67,45,90,118,71.52,6,100.0,9,90,8,80,19,76,15,55.56,9,90,4,66.67
83169232,376563001844,376563001844,0,7.0,0.0,8,2,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,16,26.67,25,50,51,30.91,3,50.0,5,50,6,60,21,84,15,55.56,5,50,6,100.0
83169243,176563000032,176563000032,1,,,9,2,,,,,,,,,,,13,21.67,50,100,99,60.0,2,33.33,8,80,7,70,19,76,15,55.56,4,40,1,16.67
83170458,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,5,8.33,32,64,71,43.03,2,33.33,4,40,4,40,7,28,11,40.74,5,50,1,16.67
83171040,119548000014,119548000014,1,2.0,0.0,10,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,9,15.0,28,56,32,19.39,4,66.67,8,80,5,50,22,88,20,74.07,5,50,5,83.33
83171717,208573000072,208573000072,1,8.0,0.0,9,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,37,61.67,45,90,76,46.06,4,66.67,8,80,6,60,23,92,24,88.89,5,50,5,83.33
83172341,119548000014,119548000014,1,2.0,0.0,9,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,6,10.0,34,68,67,40.61,4,66.67,7,70,5,50,25,100,21,77.78,9,90,4,66.67
83177373,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,4,6.67,39,78,64,38.79,3,50.0,5,50,7,70,14,56,12,44.44,6,60,2,33.33
83179205,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,0,0.0,28,56,49,29.7,4,66.67,3,30,3,30,20,80,9,33.33,3,30,1,16.67
83181092,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,0,0.0,27,54,56,33.94,3,50.0,10,100,7,70,25,100,18,66.67,8,80,5,83.33
83181693,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,20,33.33,50,100,99,60.0,3,50.0,8,80,7,70,21,84,15,55.56,5,50,1,16.67
83185427,168001000525,168001000525,1,6.0,0.0,9,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,15,25.0,45,90,165,100.0,6,100.0,10,100,9,90,24,96,27,100.0,10,100,5,83.33
83193999,166001002215,166001002215,1,,,8,1,,,,,,,,,,,6,10.0,39,78,75,45.45,4,66.67,5,50,6,60,25,100,25,92.59,5,50,1,16.67
83194467,225126000288,225126000288,1,9.0,0.0,9,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,11,18.33,45,90,86,52.12,4,66.67,8,80,4,40,18,72,18,66.67,5,50,5,83.33
83196529,225126000288,225126000288,1,9.0,0.0,9,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,9,15.0,46,92,97,58.79,3,50.0,4,40,0,0,19,76,19,70.37,3,30,6,100.0
83198301,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,13,21.67,43,86,113,68.48,4,66.67,7,70,6,60,25,100,22,81.48,10,100,2,33.33
83214325,225126000288,225126000288,1,9.0,0.0,9,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,15,25.0,43,86,81,49.09,4,66.67,8,80,7,70,22,88,19,70.37,10,100,5,83.33
83222856,225126000288,225126000288,1,9.0,0.0,8,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,11,18.33,19,38,35,21.21,2,33.33,7,70,3,30,17,68,17,62.96,5,50,3,50.0
83228311,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,5,8.33,50,100,107,64.85,2,33.33,9,90,8,80,21,84,25,92.59,5,50,5,83.33
83231716,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,4,6.67,20,40,102,61.82,0,0.0,5,50,4,40,13,52,12,44.44,2,20,1,16.67
83232345,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,12,20.0,44,88,108,65.45,3,50.0,9,90,9,90,25,100,21,77.78,6,60,5,83.33
83248728,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,7,11.67,16,32,47,28.48,3,50.0,4,40,0,0,8,32,10,37.04,1,10,3,50.0
83250492,119548000014,119548000014,1,2.0,0.0,9,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,3,5.0,49,98,103,62.42,3,50.0,5,50,7,70,24,96,19,70.37,5,50,4,66.67
83257543,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,17,28.33,41,82,62,37.58,3,50.0,4,40,4,40,23,92,12,44.44,4,40,1,16.67
83262765,166001002215,166001002215,1,,,8,1,,,,,,,,,,,5,8.33,32,64,59,35.76,5,83.33,9,90,8,80,21,84,17,62.96,7,70,5,83.33
83267678,125126000232,125126000232,0,9.0,0.0,9,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,21,35.0,46,92,85,51.52,3,50.0,8,80,3,30,16,64,15,55.56,3,30,6,100.0
83280478,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,0,0.0,35,70,74,44.85,3,50.0,7,70,0,0,2,8,15,55.56,5,50,1,16.67
83285781,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,29,48.33,50,100,127,76.97,6,100.0,9,90,8,80,25,100,23,85.19,8,80,6,100.0
83285880,176563000032,176563000032,1,,,8,1,,,,,,,,,,,8,13.33,42,84,90,54.55,3,50.0,7,70,5,50,17,68,13,48.15,5,50,3,50.0
83295760,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,22,36.67,38,76,116,70.3,4,66.67,10,100,8,80,25,100,22,81.48,10,100,4,66.67
83299009,225126000288,225126000288,1,9.0,0.0,9,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,12,20.0,45,90,87,52.73,4,66.67,7,70,7,70,23,92,20,74.07,7,70,3,50.0
83300924,168001001921,168001001921,0,6.0,0.0,9,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,11,18.33,45,90,107,64.85,5,83.33,7,70,4,40,21,84,16,59.26,6,60,2,33.33
83310902,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,15,25.0,48,96,56,33.94,5,83.33,9,90,9,90,25,100,22,81.48,5,50,2,33.33
83333781,119001003981,119001003981,1,5.0,0.0,8,1,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,32,53.33,37,74,118,71.52,5,83.33,8,80,8,80,24,96,21,77.78,6,60,1,16.67
83366586,208573000072,208573000072,1,8.0,0.0,9,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,33,55.0,50,100,89,53.94,6,100.0,7,70,6,60,25,100,12,44.44,5,50,4,66.67
83442127,366001000670,366001000670,0,4.0,0.0,8,2,URBANO,0.0,0.0,C,97.53860577328943,,442.0,1.0,100.0,4.0,10,16.67,39,78,77,46.67,4,66.67,10,100,6,60,25,100,24,88.89,6,60,4,66.67
83448783,344430001176,344430001176,0,3.0,0.0,9,1,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,10,16.67,32,64,90,54.55,5,83.33,9,90,8,80,25,100,22,81.48,10,100,6,100.0
83451378,225126000288,225126000288,1,9.0,0.0,8,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,12,20.0,34,68,53,32.12,3,50.0,9,90,8,80,14,56,17,62.96,4,40,2,33.33
83469262,176001043791,176001043791,1,1.0,1.0,10,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,9,15.0,26,52,76,46.06,5,83.33,8,80,6,60,24,96,19,70.37,6,60,2,33.33
83509450,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,4,6.67,14,28,17,10.3,1,16.67,2,20,0,0,15,60,4,14.81,2,20,0,0.0
83527697,168001001921,168001001921,0,6.0,0.0,10,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,14,23.33,38,76,48,29.09,6,100.0,9,90,4,40,23,92,13,48.15,5,50,1,16.67
83533151,125126000232,125126000232,0,9.0,0.0,8,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,10,16.67,46,92,114,69.09,4,66.67,10,100,10,100,25,100,27,100.0,10,100,6,100.0
83533279,119548000014,119548000014,1,2.0,0.0,8,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,0,0.0,29,58,62,37.58,4,66.67,6,60,1,10,17,68,15,55.56,5,50,2,33.33
83542876,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,26,43.33,30,60,62,37.58,2,33.33,7,70,6,60,23,92,15,55.56,8,80,2,33.33
83580340,168001001921,168001001921,0,6.0,0.0,9,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,21,35.0,50,100,112,67.88,5,83.33,10,100,9,90,25,100,27,100.0,10,100,5,83.33
83584526,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,9,15.0,45,90,103,62.42,6,100.0,10,100,7,70,24,96,25,92.59,9,90,6,100.0
83590315,168001001921,168001001921,0,6.0,0.0,9,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,7,11.67,23,46,57,34.55,3,50.0,8,80,4,40,24,96,18,66.67,5,50,2,33.33
83592149,168001001921,168001001921,0,6.0,0.0,8,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,10,16.67,42,84,76,46.06,3,50.0,7,70,8,80,24,96,22,81.48,5,50,5,83.33
83598095,168001001921,168001001921,0,6.0,0.0,8,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,11,18.33,27,54,56,33.94,2,33.33,6,60,3,30,23,92,12,44.44,5,50,2,33.33
83600477,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,14,23.33,38,76,105,63.64,4,66.67,8,80,7,70,25,100,23,85.19,10,100,4,66.67
83617266,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,4,6.67,24,48,70,42.42,3,50.0,10,100,8,80,25,100,19,70.37,9,90,4,66.67
83618004,395001800056,395001800056,0,10.0,0.0,8,1,URBANO,0.0,1.0,E,0.9830508474576272,,,,,,13,21.67,45,90,91,55.15,5,83.33,6,60,8,80,19,76,17,62.96,6,60,6,100.0
83624743,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,12,20.0,50,100,95,57.58,4,66.67,6,60,4,40,24,96,15,55.56,7,70,3,50.0
83646217,344430001176,344430001176,0,3.0,0.0,9,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,30,50.0,39,78,84,50.91,4,66.67,9,90,7,70,23,92,19,70.37,6,60,6,100.0
83710910,119548000014,119548000014,1,2.0,0.0,9,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,9,15.0,45,90,60,36.36,4,66.67,9,90,5,50,9,36,12,44.44,5,50,2,33.33
83723169,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,12,20.0,22,44,58,35.15,3,50.0,8,80,5,50,25,100,27,100.0,5,50,3,50.0
83743865,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,23,38.33,48,96,118,71.52,5,83.33,8,80,8,80,25,100,24,88.89,10,100,3,50.0
83751653,195001001111,195001001111,1,10.0,0.0,8,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,13,21.67,43,86,61,36.97,6,100.0,9,90,8,80,24,96,26,96.3,9,90,4,66.67
83751670,195001001111,195001001111,1,10.0,0.0,9,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,24,40.0,42,84,72,43.64,1,16.67,6,60,7,70,21,84,14,51.85,3,30,1,16.67
83756791,166001002215,166001002215,1,,,8,2,,,,,,,,,,,15,25.0,32,64,108,65.45,3,50.0,7,70,6,60,15,60,12,44.44,5,50,1,16.67
83760361,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,26,43.33,40,80,92,55.76,4,66.67,9,90,4,40,25,100,13,48.15,9,90,2,33.33
83766987,344430001176,344430001176,0,3.0,0.0,8,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,0,0.0,25,50,90,54.55,5,83.33,7,70,4,40,25,100,27,100.0,5,50,3,50.0
83780153,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,13,21.67,36,72,80,48.48,5,83.33,7,70,6,60,21,84,16,59.26,9,90,5,83.33
83780254,376001030965,376001030965,0,1.0,1.0,9,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,10,16.67,30,60,107,64.85,3,50.0,7,70,3,30,20,80,16,59.26,5,50,2,33.33
83782352,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,26,43.33,42,84,97,58.79,3,50.0,7,70,7,70,23,92,13,48.15,10,100,4,66.67
83783755,376001030965,376001030965,0,1.0,1.0,8,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,10,16.67,44,88,85,51.52,5,83.33,9,90,7,70,24,96,18,66.67,9,90,3,50.0
83783847,376001030965,376001030965,0,1.0,1.0,9,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,17,28.33,48,96,119,72.12,5,83.33,9,90,9,90,25,100,16,59.26,5,50,1,16.67
83783917,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,0,0.0,29,58,67,40.61,5,83.33,7,70,4,40,16,64,10,37.04,5,50,1,16.67
83784844,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,7,11.67,41,82,88,53.33,3,50.0,10,100,4,40,18,72,11,40.74,5,50,3,50.0
83785324,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,7,11.67,18,36,68,41.21,6,100.0,10,100,9,90,24,96,17,62.96,4,40,4,66.67
83786709,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,14,23.33,48,96,97,58.79,3,50.0,7,70,4,40,19,76,15,55.56,8,80,4,66.67
83787211,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,18,30.0,48,96,101,61.21,5,83.33,9,90,7,70,23,92,17,62.96,10,100,4,66.67
83787245,376001030965,376001030965,0,1.0,1.0,9,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,9,15.0,20,40,94,56.97,4,66.67,10,100,7,70,25,100,16,59.26,9,90,3,50.0
83813888,376001030965,376001030965,0,1.0,1.0,10,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,7,11.67,20,40,56,33.94,1,16.67,5,50,1,10,22,88,16,59.26,6,60,4,66.67
83823267,176001043791,176001043791,1,1.0,1.0,8,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,0,0.0,34,68,84,50.91,4,66.67,8,80,9,90,25,100,21,77.78,9,90,5,83.33
83823646,166001002215,166001002215,1,,,9,1,,,,,,,,,,,0,0.0,22,44,31,18.79,2,33.33,4,40,2,20,8,32,9,33.33,6,60,1,16.67
83835753,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,8,13.33,25,50,33,20.0,4,66.67,3,30,4,40,2,8,11,40.74,5,50,1,16.67
83838824,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,27,45.0,34,68,85,51.52,5,83.33,9,90,9,90,24,96,25,92.59,10,100,6,100.0
83840320,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,8,13.33,23,46,58,35.15,5,83.33,6,60,3,30,18,72,17,62.96,5,50,2,33.33
83843045,208573000072,208573000072,1,8.0,0.0,9,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,22,36.67,50,100,109,66.06,6,100.0,10,100,7,70,25,100,25,92.59,8,80,6,100.0
83853714,376001030965,376001030965,0,1.0,1.0,8,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,28,46.67,46,92,98,59.39,3,50.0,10,100,7,70,25,100,18,66.67,9,90,5,83.33
83853781,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,10,16.67,44,88,81,49.09,4,66.67,6,60,3,30,22,88,16,59.26,7,70,3,50.0
83856052,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,25,41.67,20,40,41,24.85,3,50.0,5,50,2,20,22,88,15,55.56,5,50,2,33.33
83861374,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,13,21.67,28,56,86,52.12,4,66.67,7,70,4,40,20,80,18,66.67,5,50,2,33.33
83863460,208573000072,208573000072,1,8.0,0.0,8,2,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,14,23.33,50,100,131,79.39,2,33.33,8,80,4,40,24,96,27,100.0,9,90,3,50.0
83869891,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,23,38.33,42,84,92,55.76,5,83.33,8,80,0,0,14,56,10,37.04,8,80,2,33.33
83886213,125126000232,125126000232,0,9.0,0.0,9,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,19,31.67,45,90,114,69.09,6,100.0,9,90,8,80,23,92,15,55.56,10,100,5,83.33
83886609,376563001844,376563001844,0,7.0,0.0,8,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,20,33.33,34,68,89,53.94,4,66.67,9,90,7,70,15,60,10,37.04,6,60,3,50.0
83889533,208573000072,208573000072,1,8.0,0.0,8,1,RURAL,1.0,0.0,A,99.37625004866297,0.8621434479534713,526.0,2.0,0.0,4.0,46,76.67,48,96,109,66.06,3,50.0,9,90,8,80,25,100,25,92.59,8,80,5,83.33
